Rank,Player,Year,Age,Draft,Team,League,Games Played,Games Started,Years,Pro-Bowl Selections,First-Team All-Pro Selections,Approximate Value
357,Brandon Short,2001,24,4-105,NYG,NFL,16,16,1,0,0,7
358,Michael Sinclair,2001,33,6-155,SEA,NFL,16,16,1,0,0,7
359,Tony Siragusa,2001,34,,BAL,NFL,15,13,1,0,0,7
360,T.J. Slaughter,2001,24,3-92,JAX,NFL,9,8,1,0,0,7
361,Bruce Smith,2001,38,1-1,WAS,NFL,14,14,1,0,0,7
362,Justin Smith,2001,22,1-4,CIN,NFL,15,11,1,0,0,7
363,Lamar Smith,2001,31,3-73,MIA,NFL,16,16,1,0,0,7
364,Marcus Spears,2001,30,2-39,KAN,NFL,16,16,1,0,0,7
365,Brendan Stai,2001,29,3-91,DET,NFL,16,16,1,0,0,7
366,Dana Stubblefield,2001,31,1-26,SFO,NFL,16,16,1,0,0,7
367,Patrick Surtain,2001,25,2-44,MIA,NFL,16,16,1,0,0,7
368,Dave Szott,2001,34,7-180,WAS,NFL,16,16,1,0,0,7
369,John Tait,2001,26,1-14,KAN,NFL,16,16,1,0,0,7
370,Bobby Taylor,2001,28,2-50,PHI,NFL,16,14,1,0,0,7
371,David Terrell,2001,26,7-191,WAS,NFL,16,16,1,0,0,7
372,John Thierry,2001,30,1-11,GNB,NFL,12,12,1,0,0,7
373,Robbie Tobeck,2001,31,,SEA,NFL,16,16,1,0,0,7
374,Lester Towns,2001,24,7-221,CAR,NFL,16,15,1,0,0,7
375,Rex Tucker,2001,25,3-66,CHI,NFL,16,16,1,0,0,7
376,Jeff Ulbrich,2001,24,3-86,SFO,NFL,14,14,1,0,0,7
377,Regan Upshaw,2001,26,1-12,OAK,NFL,16,15,1,0,0,7
378,Chris Villarrial,2001,28,5-152,CHI,NFL,16,16,1,0,0,7
379,Mike Vrabel,2001,26,3-91,NWE,NFL,16,12,1,0,0,7
380,Eric Warfield,2001,25,7-216,KAN,NFL,16,16,1,0,0,7
381,Keith Washington,2001,29,,DEN,NFL,16,16,1,0,0,7
382,Jason Webster,2001,24,2-48,SFO,NFL,16,16,1,0,0,7
383,Todd Weiner,2001,26,2-47,SEA,NFL,16,13,1,0,0,7
384,Chris Weinke,2001,29,4-106,CAR,NFL,15,15,1,0,0,7
385,John Welbourn,2001,25,4-97,PHI,NFL,15,15,1,0,0,7
386,Greg Wesley,2001,23,3-85,KAN,NFL,16,16,1,0,0,7
387,Casey Wiegmann,2001,28,,KAN,NFL,15,15,1,0,0,7
388,Shaun Williams,2001,25,1-24,NYG,NFL,16,16,1,0,0,7
389,Willie Williams,2001,31,6-162,SEA,NFL,14,14,1,0,0,7
390,Dave Wohlabaugh,2001,29,4-112,CLE,NFL,16,16,1,0,0,7
391,Kailee Wong,2001,25,2-51,MIN,NFL,16,16,1,0,0,7
392,Jerome Woods,2001,28,1-28,KAN,NFL,16,16,1,0,0,7
393,Darren Woodson,2001,32,2-37,DAL,NFL,16,16,1,0,0,7
394,Ryan Young,2001,25,7-223,NYJ,NFL,16,16,1,0,0,7
395,Dusty Zeigler,2001,28,6-202,NYG,NFL,16,16,1,0,0,7
396,Peppi Zellner,2001,26,4-132,DAL,NFL,16,15,1,0,0,7
397,Jeff Zgonina,2001,31,7-185,STL,NFL,13,13,1,0,0,7
398,Flozell Adams,2001,26,2-38,DAL,NFL,16,16,1,0,0,6
399,Eric Allen,2001,36,2-30,OAK,NFL,16,15,1,0,0,6
400,Will Allen,2001,23,1-22,NYG,NFL,13,12,1,0,0,6
401,Ashley Ambrose,2001,31,2-29,ATL,NFL,16,16,1,0,0,6
402,Bennie Anderson,2001,24,,BAL,NFL,16,13,1,0,0,6
403,Mike Anderson,2001,28,6-189,DEN,NFL,16,7,1,0,0,6
404,Brad Badger,2001,26,5-162,MIN,NFL,13,12,1,0,0,6
405,Charlie Batch,2001,27,2-60,DET,NFL,10,9,1,0,0,6
406,Ainsley Battles,2001,23,,JAX,NFL,13,11,1,0,0,6
407,Aaron Beasley,2001,28,3-63,JAX,NFL,12,12,1,0,0,6
408,Rogers Beckett,2001,24,2-43,SDG,NFL,16,16,1,0,0,6
409,Michael Bennett,2001,23,1-27,MIN,NFL,13,13,1,0,0,6
410,Vaughn Booker,2001,33,,CIN,NFL,14,13,1,0,0,6
411,Corey Bradford,2001,26,5-150,GNB,NFL,16,6,1,0,0,6
412,Eric Brown,2001,26,2-61,DEN,NFL,16,16,1,0,0,6
413,Gilbert Brown,2001,30,3-79,GNB,NFL,11,11,1,0,0,6
414,Ray Buchanan,2001,30,3-65,ATL,NFL,16,16,1,0,0,6
415,Brentson Buckner,2001,30,2-50,CAR,NFL,16,10,1,0,0,6
416,Shane Burton,2001,27,5-150,NYJ,NFL,15,13,1,0,0,6
417,Trung Canidate,2001,24,1-31,STL,NFL,16,2,1,0,0,6
418,Leonardo Carson,2001,24,4-113,SDG,NFL,16,13,1,0,0,6
419,Kevin Carter,2001,28,1-6,TEN,NFL,16,16,1,0,0,6
420,Larry Centers,2001,33,5-115,BUF,NFL,16,13,1,1,0,6
421,Byron Chamberlain,2001,30,7-222,MIN,NFL,16,15,1,1,0,6
422,Chris Claiborne,2001,23,1-9,DET,NFL,16,16,1,0,0,6
423,Travis Claridge,2001,23,2-37,ATL,NFL,14,11,1,0,0,6
424,Desmond Clark,2001,24,6-179,DEN,NFL,16,4,1,0,0,6
425,Charlie Clemons,2001,29,,NOR,NFL,16,15,1,0,0,6
426,Marco Coleman,2001,32,1-12,WAS,NFL,12,12,1,0,0,6
427,Bill Conaty,2001,28,,BUF,NFL,16,16,1,0,0,6
428,Terrell Davis,2001,29,6-196,DEN,NFL,8,8,1,0,0,6
429,Shane Dronett,2001,30,2-54,ATL,NFL,15,15,1,0,0,6
430,Jason Elam,2001,31,3-70,DEN,NFL,16,0,1,1,0,6
431,Mark Fields,2001,29,1-13,STL,NFL,14,12,1,0,0,6
432,John Fina,2001,32,1-27,BUF,NFL,13,12,1,0,0,6
433,Jason Fisk,2001,29,7-243,TEN,NFL,16,16,1,0,0,6
434,Jim Flanigan,2001,30,3-74,GNB,NFL,16,8,1,0,0,6
435,Corey Fuller,2001,30,2-55,CLE,NFL,16,16,1,0,0,6
436,Joey Galloway,2001,30,1-8,DAL,NFL,16,16,1,0,0,6
437,Rod Gardner,2001,24,1-15,WAS,NFL,16,16,1,0,0,6
438,Kelvin Garmon,2001,25,7-243,DAL,NFL,16,16,1,0,0,6
439,Sam Garnes,2001,27,5-136,NYG,NFL,16,16,1,0,0,6
440,Eddie George,2001,28,1-14,TEN,NFL,16,16,1,0,0,6
441,Randall Godfrey,2001,28,2-49,TEN,NFL,14,14,1,0,0,6
442,Cory Hall,2001,25,3-65,CIN,NFL,16,15,1,0,0,6
443,Travis Hall,2001,29,6-181,ATL,NFL,16,16,1,0,0,6
444,Bob Hallen,2001,26,2-53,ATL,NFL,15,12,1,0,0,6
445,Darren Hambrick,2001,26,5-130,2TM,NFL,14,13,1,0,0,6
446,Keith Hamilton,2001,30,4-99,NYG,NFL,13,13,1,0,0,6
447,Casey Hampton,2001,24,1-19,PIT,NFL,16,11,1,0,0,6
448,Artrell Hawkins,2001,25,2-43,CIN,NFL,14,13,1,0,0,6
449,Kim Herring,2001,26,2-58,STL,NFL,16,15,1,0,0,6
450,Chris Hovan,2001,23,1-25,MIN,NFL,16,16,1,0,0,6
451,Joe Johnson,2001,29,1-13,NOR,NFL,16,16,1,0,0,6
452,Marcus Jones,2001,28,1-22,TAM,NFL,15,15,1,0,0,6
453,Matt Joyce,2001,29,,DET,NFL,16,12,1,0,0,6
454,Kenoy Kennedy,2001,24,2-45,DEN,NFL,16,16,1,0,0,6
455,Jon Kitna,2001,29,,CIN,NFL,16,15,1,0,0,6
456,Earl Little,2001,28,,CLE,NFL,16,16,1,0,0,6
457,Todd Lyght,2001,32,1-5,DET,NFL,16,16,1,0,0,6
458,Daylon McCutcheon,2001,25,3-62,CLE,NFL,16,15,1,0,0,6
459,Anthony McFarland,2001,24,1-15,TAM,NFL,14,14,1,0,0,6
460,Brad Meester,2001,24,2-60,JAX,NFL,16,16,1,0,0,6
461,Frank Middleton,2001,27,3-63,OAK,NFL,13,11,1,0,0,6
462,Mike Minter,2001,27,2-56,CAR,NFL,14,14,1,0,0,6
463,Brandon Mitchell,2001,26,2-59,NWE,NFL,16,11,1,0,0,6
464,Kevin Mitchell,2001,30,2-53,WAS,NFL,13,13,1,0,0,6
465,Edwin Mulitalo,2001,27,4-129,BAL,NFL,14,14,1,0,0,6
466,Roman Oben,2001,29,3-66,CLE,NFL,16,13,1,0,0,6
467,Todd Pinkston,2001,24,2-36,PHI,NFL,15,15,1,0,0,6
468,Kavika Pittman,2001,27,2-37,DEN,NFL,14,14,1,0,0,6
469,Tommy Polley,2001,23,2-42,STL,NFL,16,11,1,0,0,6
470,Damien Robinson,2001,28,4-119,NYJ,NFL,14,14,1,0,0,6
471,Eddie Robinson,2001,31,2-50,TEN,NFL,16,15,1,0,0,6
472,Derrick Rodgers,2001,30,3-92,MIA,NFL,14,14,1,0,0,6
473,Shaun Rogers,2001,22,2-61,DET,NFL,16,16,1,0,0,6
474,Tyrone Rogers,2001,27,,CLE,NFL,16,10,1,0,0,6
475,Orlando Ruff,2001,25,,SDG,NFL,16,14,1,0,0,6
476,Darnay Scott,2001,29,2-30,CIN,NFL,16,15,1,0,0,6
477,Jason Sehorn,2001,30,2-59,NYG,NFL,13,13,1,0,0,6
478,Richard Seymour,2001,22,1-6,NWE,NFL,13,10,1,0,0,6
479,Sam Shade,2001,28,4-102,WAS,NFL,16,15,1,0,0,6
480,Brady Smith,2001,28,3-70,ATL,NFL,15,15,1,0,0,6
481,Emmitt Smith,2001,32,1-17,DAL,NFL,14,14,1,0,0,6
482,Jeff Smith,2001,28,7-241,JAX,NFL,16,16,1,0,0,6
483,Maurice Smith,2001,25,,ATL,NFL,16,12,1,0,0,6
484,Fred Smoot,2001,22,2-45,WAS,NFL,14,13,1,0,0,6
485,Mark Stepnoski,2001,34,3-57,DAL,NFL,16,16,1,0,0,6
486,James Stewart,2001,30,1-19,DET,NFL,11,10,1,0,0,6
487,Barron Tanner,2001,28,5-149,ARI,NFL,16,16,1,0,0,6
488,George Teague,2001,30,1-29,DAL,NFL,16,16,1,0,0,6
489,Daryl Terrell,2001,26,,NOR,NFL,16,10,1,0,0,6
490,Randy Thomas,2001,25,2-57,NYJ,NFL,13,13,1,0,0,6
491,Raynoch Thompson,2001,24,2-41,ARI,NFL,14,14,1,0,0,6
492,Ross Verba,2001,28,1-30,CLE,NFL,15,15,1,0,0,6
493,Kipp Vickers,2001,32,,BAL,NFL,16,14,1,0,0,6
494,Denard Walker,2001,28,3-75,DEN,NFL,16,15,1,0,0,6
495,Michael Westbrook,2001,29,1-4,WAS,NFL,16,16,1,0,0,6
496,Jamel White,2001,24,,CLE,NFL,16,7,1,0,0,6
497,Zach Wiegert,2001,29,2-38,JAX,NFL,16,16,1,0,0,6
498,Jay Williams,2001,30,,CAR,NFL,16,13,1,0,0,6
499,Maurice Williams,2001,22,2-43,JAX,NFL,16,16,1,0,0,6
500,Tony Williams,2001,26,5-151,CIN,NFL,13,13,1,0,0,6
501,Frank Wycheck,2001,30,6-160,TEN,NFL,16,16,1,0,0,6
502,Allen Aldridge,2001,29,2-51,DET,NFL,16,16,1,0,0,5
503,Elijah Alexander,2001,31,10-254,OAK,NFL,14,13,1,0,0,5
504,James Allen,2001,26,,CHI,NFL,16,7,1,0,0,5
505,Terry Allen,2001,33,9-241,BAL,NFL,11,8,1,0,0,5
506,Rashard Anderson,2001,24,1-23,CAR,NFL,15,9,1,0,0,5
507,Willie Anderson,2001,26,1-10,CIN,NFL,16,16,1,0,0,5
508,Adam Archuleta,2001,24,1-20,STL,NFL,13,12,1,0,0,5
509,JoJuan Armour,2001,25,7-224,CIN,NFL,16,11,1,0,0,5
510,Jay Bellamy,2001,29,,NOR,NFL,16,16,1,0,0,5
511,Dre' Bly,2001,24,2-41,STL,NFL,16,4,1,0,0,5
512,Rich Braham,2001,31,3-76,CIN,NFL,16,16,1,0,0,5
513,Chad Bratzke,2001,30,5-155,IND,NFL,15,15,1,0,0,5
514,Correll Buckhalter,2001,23,4-121,PHI,NFL,15,6,1,0,0,5
515,Derrick Burgess,2001,23,3-63,PHI,NFL,16,4,1,0,0,5
516,LeRoy Butler,2001,33,2-48,GNB,NFL,9,9,1,0,0,5
517,John Carney,2001,37,,NOR,NFL,15,0,1,0,0,5
518,Corey Chavous,2001,25,2-33,ARI,NFL,14,14,1,0,0,5
519,Bob Christian,2001,33,12-310,ATL,NFL,16,8,1,0,0,5
520,Nate Clements,2001,22,1-21,BUF,NFL,16,11,1,0,0,5
521,Ben Coleman,2001,30,2-32,WAS,NFL,15,10,1,0,0,5
522,Ernie Conwell,2001,29,2-59,STL,NFL,16,14,1,0,0,5
523,Chad Cota,2001,30,7-209,IND,NFL,16,16,1,0,0,5
524,Henri Crockett,2001,27,4-100,ATL,NFL,16,15,1,0,0,5
525,Ray Crockett,2001,34,4-86,KAN,NFL,14,12,1,0,0,5
526,Ryan Diem,2001,22,4-118,IND,NFL,15,8,1,0,0,5
527,Mark Dixon,2001,31,,MIA,NFL,10,10,1,0,0,5
528,Tim Dwight,2001,26,4-114,SDG,NFL,10,2,1,0,0,5
529,Paul Edinger,2001,23,6-174,CHI,NFL,16,0,1,0,0,5
530,Greg Favors,2001,27,4-120,TEN,NFL,16,12,1,0,0,5
531,Steve Foley,2001,26,3-75,CIN,NFL,12,12,1,0,0,5
532,Todd Fordham,2001,28,,JAX,NFL,12,12,1,0,0,5
533,Jay Foreman,2001,25,5-156,BUF,NFL,16,16,1,0,0,5
534,Kynan Forney,2001,23,7-219,ATL,NFL,12,8,1,0,0,5
535,Mike Goff,2001,25,3-78,CIN,NFL,16,16,1,0,0,5
536,Morlon Greenwood,2001,23,3-88,MIA,NFL,14,12,1,0,0,5
537,Az-Zahir Hakim,2001,24,4-96,STL,NFL,16,1,1,0,0,5
538,Lemanski Hall,2001,31,7-220,MIN,NFL,16,13,1,0,0,5
539,Kevin Hardy,2001,28,1-2,JAX,NFL,9,9,1,0,0,5
540,Duane Hawthorne,2001,25,,DAL,NFL,16,11,1,0,0,5
541,Donald Hayes,2001,26,4-106,CAR,NFL,16,15,1,0,0,5
542,Ike Hilliard,2001,25,1-7,NYG,NFL,14,10,1,0,0,5
543,Darren Howard,2001,25,2-33,NOR,NFL,16,16,1,0,0,5
544,Corey Hulsey,2001,24,,BUF,NFL,16,12,1,0,0,5
545,Richard Huntley,2001,29,4-117,CAR,NFL,14,9,1,0,0,5
546,Dexter Jackson,2001,24,4-113,TAM,NFL,15,15,1,0,0,5
547,Shawn Jefferson,2001,32,9-240,ATL,NFL,16,6,1,0,0,5
548,Kris Jenkins,2001,22,2-44,CAR,NFL,16,11,1,0,0,5
549,MarTay Jenkins,2001,26,6-193,ARI,NFL,13,3,1,0,0,5
550,Jonas Jennings,2001,24,3-95,BUF,NFL,12,12,1,0,0,5
551,Eric Johnson,2001,22,7-224,SFO,NFL,16,14,1,0,0,5
552,Rob Johnson,2001,28,4-99,BUF,NFL,8,8,1,0,0,5
553,Tebucky Jones,2001,27,1-22,NWE,NFL,16,12,1,0,0,5
554,Elvis Joseph,2001,23,,JAX,NFL,14,3,1,0,0,5
555,Bhawoh Jue,2001,22,3-71,GNB,NFL,15,7,1,0,0,5
556,Joe Jurevicius,2001,27,2-55,NYG,NFL,14,9,1,0,0,5
557,Pete Kendall,2001,28,1-21,ARI,NFL,11,11,1,0,0,5
558,Eddie Kennison,2001,28,1-18,2TM,NFL,13,7,1,0,0,5
559,Corbin Lacina,2001,31,6-167,MIN,NFL,11,10,1,0,0,5
560,Everett Lindsay,2001,31,5-133,MIN,NFL,16,8,1,0,0,5
561,David Macklin,2001,23,3-91,IND,NFL,16,16,1,0,0,5
562,Tony Martin,2001,36,5-126,ATL,NFL,11,9,1,0,0,5
563,Terance Mathis,2001,34,6-140,ATL,NFL,16,16,1,0,0,5
564,Marlon McCree,2001,24,7-233,JAX,NFL,13,11,1,0,0,5
565,Ed McDaniel,2001,32,5-125,MIN,NFL,14,13,1,0,0,5
566,Snoop Minnis,2001,24,3-77,KAN,NFL,13,11,1,0,0,5
567,Travis Minor,2001,22,3-85,MIA,NFL,16,0,1,0,0,5
568,Jeff Mitchell,2001,27,5-134,CAR,NFL,15,15,1,0,0,5
569,Keith Mitchell,2001,27,,NOR,NFL,15,14,1,0,0,5
570,Dan Morgan,2001,23,1-11,CAR,NFL,11,11,1,0,0,5
571,Muhsin Muhammad,2001,28,2-43,CAR,NFL,11,11,1,0,0,5
572,Jamar Nesbit,2001,25,,CAR,NFL,16,16,1,0,0,5
573,Keith Newman,2001,24,4-119,BUF,NFL,16,16,1,0,0,5
574,Solomon Page,2001,25,2-55,DAL,NFL,14,14,1,0,0,5
575,Antonio Pierce,2001,23,,WAS,NFL,16,8,1,0,0,5
576,Zach Piller,2001,25,3-81,TEN,NFL,14,9,1,0,0,5
577,Marquez Pope,2001,31,2-33,OAK,NFL,16,12,1,0,0,5
578,Marcus Robertson,2001,32,4-102,SEA,NFL,12,12,1,0,0,5
579,Koren Robinson,2001,21,1-9,SEA,NFL,16,13,1,0,0,5
580,Samari Rolle,2001,25,2-46,TEN,NFL,14,14,1,0,0,5
581,Oliver Ross,2001,27,5-138,PIT,NFL,16,8,1,0,0,5
582,Orpheus Roye,2001,28,6-200,CLE,NFL,12,10,1,0,0,5
583,Frank Sanders,2001,28,2-47,ARI,NFL,15,13,1,0,0,5
584,Todd Sauerbrun,2001,28,2-56,CAR,NFL,16,0,1,1,1,5
585,Tracy Scroggins,2001,32,2-53,DET,NFL,16,16,1,0,0,5
586,Tony Semple,2001,31,5-154,DET,NFL,15,12,1,0,0,5
587,Darrin Smith,2001,31,2-54,NOR,NFL,16,16,1,0,0,5
588,Steve Smith,2001,22,3-74,CAR,NFL,15,1,1,1,1,5
589,Brandon Spoon,2001,23,4-110,BUF,NFL,14,14,1,0,0,5
590,Markus Steele,2001,22,4-122,DAL,NFL,15,10,1,0,0,5
591,Todd Steussie,2001,31,1-19,CAR,NFL,16,16,1,0,0,5
592,Travis Taylor,2001,22,1-10,BAL,NFL,16,13,1,0,0,5
593,Chris Terry,2001,26,2-34,CAR,NFL,15,15,1,0,0,5
594,Rich Tylski,2001,30,,PIT,NFL,12,9,1,0,0,5
595,Alex Van Pelt,2001,31,8-216,BUF,NFL,12,8,1,0,0,5
596,Mike Vanderjagt,2001,31,,IND,NFL,16,0,1,0,0,5
597,Fred Wakefield,2001,23,,ARI,NFL,16,12,1,0,0,5
598,Brian Walker,2001,29,,MIA,NFL,13,13,1,0,0,5
599,Peter Warrick,2001,24,1-4,CIN,NFL,16,14,1,0,0,5
600,Marcus Washington,2001,24,2-59,IND,NFL,16,16,1,0,0,5
601,Richmond Webb,2001,34,1-9,CIN,NFL,16,16,1,0,0,5
602,Josh Williams,2001,25,4-122,IND,NFL,16,16,1,0,0,5
603,Reinard Wilson,2001,28,1-14,CIN,NFL,16,5,1,0,0,5
604,Antoine Winfield,2001,24,1-23,BUF,NFL,16,16,1,0,0,5
605,Amos Zereoue,2001,25,3-95,PIT,NFL,14,0,1,0,0,5
606,David Akers,2001,27,,PHI,NFL,16,0,1,1,1,4
607,Derrick Alexander,2001,30,1-29,KAN,NFL,13,11,1,0,0,4
608,Morten Andersen,2001,41,4-86,NYG,NFL,16,0,1,0,0,4
609,Gary Anderson,2001,42,7-171,MIN,NFL,16,0,1,0,0,4
610,Jerry Azumah,2001,24,5-147,CHI,NFL,16,5,1,0,0,4
611,David Barrett,2001,24,4-102,ARI,NFL,16,9,1,0,0,4
612,Idrees Bashir,2001,23,2-37,IND,NFL,15,15,1,0,0,4
613,Brant Boyer,2001,30,6-177,CLE,NFL,16,2,1,0,0,4
614,Ronnie Bradford,2001,31,4-105,ATL,NFL,14,14,1,0,0,4
615,Jason Brookins,2001,25,,BAL,NFL,12,3,1,0,0,4
616,Courtney Brown,2001,23,1-1,CLE,NFL,5,5,1,0,0,4
617,Tom Burke,2001,25,3-83,ARI,NFL,12,9,1,0,0,4
618,Jeff Burris,2001,29,1-27,IND,NFL,15,15,1,0,0,4
619,Devin Bush,2001,28,1-26,CLE,NFL,16,7,1,0,0,4
620,Lewis Bush,2001,32,4-99,KAN,NFL,12,11,1,0,0,4
621,Isaac Byrd,2001,27,6-195,CAR,NFL,15,5,1,0,0,4
622,Lamar Campbell,2001,25,,DET,NFL,12,12,1,0,0,4
623,Tay Cody,2001,24,3-67,SDG,NFL,14,11,1,0,0,4
624,Roderick Coleman,2001,25,5-153,OAK,NFL,14,6,1,0,0,4
625,Stalin Colinet,2001,27,3-78,2TM,NFL,16,11,1,0,0,4
626,Brett Conway,2001,26,3-90,WAS,NFL,16,0,1,0,0,4
627,Bryan Cox,2001,33,5-113,NWE,NFL,11,7,1,0,0,4
628,Jason Craft,2001,25,5-160,JAX,NFL,16,8,1,0,0,4
629,Donovin Darius,2001,26,1-25,JAX,NFL,11,11,1,0,0,4
630,Don Davis,2001,29,,STL,NFL,12,8,1,0,0,4
631,Phil Dawson,2001,26,,CLE,NFL,16,0,1,0,0,4
632,Ron Dayne,2001,23,1-11,NYG,NFL,16,7,1,0,0,4
633,Ken Dilger,2001,30,2-48,IND,NFL,16,16,1,1,0,4
634,Eric Downing,2001,23,3-75,KAN,NFL,15,9,1,0,0,4
635,Chris Draft,2001,25,6-157,ATL,NFL,13,10,1,0,0,4
636,Andre Dyson,2001,22,2-60,TEN,NFL,14,12,1,0,0,4
637,Luther Elliss,2001,28,1-20,DET,NFL,14,13,1,0,0,4
638,Terry Fair,2001,25,1-20,DET,NFL,12,12,1,0,0,4
639,Kevin Faulk,2001,25,2-46,NWE,NFL,15,1,1,0,0,4
640,Brian Finneran,2001,25,,ATL,NFL,16,1,1,0,0,4
641,Chris Fuamatu-Ma'afala,2001,24,6-178,PIT,NFL,16,5,1,0,0,4
642,Daryl Gardener,2001,28,1-20,MIA,NFL,8,8,1,0,0,4
643,Sean Gilbert,2001,31,1-3,CAR,NFL,9,9,1,0,0,4
644,Ian Gold,2001,23,2-40,DEN,NFL,16,0,1,1,0,4
645,Barrett Green,2001,24,2-50,DET,NFL,14,10,1,0,0,4
646,Jacquez Green,2001,25,2-34,TAM,NFL,12,10,1,0,0,4
647,John Hall,2001,27,,NYJ,NFL,16,0,1,0,0,4
648,Troy Hambrick,2001,25,,DAL,NFL,16,11,1,0,0,4
649,Norman Hand,2001,29,5-158,NOR,NFL,13,13,1,0,0,4
650,Phil Hansen,2001,33,2-54,BUF,NFL,12,12,1,0,0,4
651,Jason Hanson,2001,31,2-56,DET,NFL,16,0,1,0,0,4
652,Anthony Henry,2001,25,4-97,CLE,NFL,16,2,1,0,0,4
653,Travis Henry,2001,23,2-58,BUF,NFL,13,12,1,0,0,4
654,Raion Hill,2001,25,,BUF,NFL,15,13,1,0,0,4
655,John Hilliard,2001,25,6-190,SEA,NFL,16,8,1,0,0,4
656,Jimmy Hitchcock,2001,31,3-88,CAR,NFL,16,7,1,0,0,4
657,Heath Irwin,2001,28,4-101,MIA,NFL,16,7,1,0,0,4
658,Brad Jackson,2001,26,3-79,BAL,NFL,16,5,1,0,0,4
659,James Jackson,2001,25,3-65,CLE,NFL,11,10,1,0,0,4
660,Sebastian Janikowski,2001,23,1-17,OAK,NFL,15,0,1,0,0,4
661,Ellis Johnson,2001,28,1-15,IND,NFL,16,16,1,0,0,4
662,Ted Johnson,2001,29,2-57,NWE,NFL,12,5,1,0,0,4
663,Robert Jones,2001,32,1-24,WAS,NFL,15,9,1,0,0,4
664,Thomas Jones,2001,23,1-7,ARI,NFL,16,2,1,0,0,4
665,John Kasay,2001,32,4-98,CAR,NFL,16,0,1,0,0,4
666,Eric Kelly,2001,24,3-69,MIN,NFL,16,11,1,0,0,4
667,Lamar King,2001,26,1-22,SEA,NFL,8,8,1,0,0,4
668,Shane Lechler,2001,25,5-142,OAK,NFL,16,0,1,1,0,4
669,Chad Lewis,2001,30,,PHI,NFL,15,15,1,1,0,4
670,Ken Lucas,2001,22,2-40,SEA,NFL,16,8,1,0,0,4
671,Olindo Mare,2001,28,,MIA,NFL,16,0,1,0,0,4
672,Kevin Mathis,2001,27,,NOR,NFL,14,13,1,0,0,4
673,Willie McGinest,2001,30,1-4,NWE,NFL,11,5,1,0,0,4
674,Jeremy McKinney,2001,25,,CLE,NFL,15,9,1,0,0,4
675,Quincy Morgan,2001,24,2-33,CLE,NFL,16,9,1,0,0,4
676,Rob Morris,2001,26,1-28,IND,NFL,14,14,1,0,0,4
677,Matt O'Dwyer,2001,29,2-33,CIN,NFL,12,12,1,0,0,4
678,Tony Richardson,2001,30,,KAN,NFL,14,8,1,0,0,4
679,Jay Riemersma,2001,28,7-244,BUF,NFL,16,15,1,0,0,4
680,Willie Roaf,2001,31,1-8,NOR,NFL,7,7,1,0,0,4
681,Fred Robbins,2001,24,2-55,MIN,NFL,16,12,1,0,0,4
682,Mark Roman,2001,24,2-34,CIN,NFL,13,8,1,0,0,4
683,Darrell Russell,2001,25,1-2,OAK,NFL,11,7,1,0,0,4
684,Cory Schlesinger,2001,29,6-192,DET,NFL,16,13,1,0,0,4
685,Aaron Schobel,2001,24,2-46,BUF,NFL,16,11,1,0,0,4
686,Bobby Shaw,2001,26,6-169,PIT,NFL,16,0,1,0,0,4
687,Mark Smith,2001,27,7-212,CLE,NFL,16,11,1,0,0,4
688,Paul Spicer,2001,26,,JAX,NFL,16,4,1,0,0,4
689,Greg Spires,2001,27,3-83,CLE,NFL,16,4,1,0,0,4
690,Matt Stover,2001,33,12-329,BAL,NFL,16,0,1,0,0,4
691,Tai Streets,2001,24,6-171,SFO,NFL,16,3,1,0,0,4
692,David Terrell,2001,22,1-8,CHI,NFL,16,6,1,0,0,4
693,Adalius Thomas,2001,24,6-186,BAL,NFL,16,3,1,0,0,4
694,Fred Thomas,2001,28,2-47,NOR,NFL,16,16,1,0,0,4
695,Orlando Thomas,2001,29,2-42,MIN,NFL,13,10,1,0,0,4
696,Pat Tillman,2001,25,7-226,ARI,NFL,12,12,1,0,0,4
697,Michael Vick,2001,21,1-1,ATL,NFL,8,2,1,0,0,4
698,Adam Vinatieri,2001,29,,NWE,NFL,16,0,1,0,0,4
699,Wesley Walls,2001,35,2-56,CAR,NFL,14,14,1,1,0,4
700,Lamont Warren,2001,28,6-164,DET,NFL,16,3,1,0,0,4
701,Brian Waters,2001,24,,KAN,NFL,16,8,1,0,0,4
702,Dez White,2001,22,3-69,CHI,NFL,14,6,1,0,0,4
703,Jeff Wilkins,2001,29,,STL,NFL,16,0,1,0,0,4
704,Terrence Wilkins,2001,26,,IND,NFL,11,4,1,0,0,4
705,Grant Williams,2001,27,,NWE,NFL,14,4,1,0,0,4
706,Karl Williams,2001,30,,TAM,NFL,15,3,1,0,0,4
707,Moe Williams,2001,27,3-75,BAL,NFL,15,2,1,0,0,4
708,Pat Williams,2001,29,,BUF,NFL,13,13,1,0,0,4
709,Jamie Winborn,2001,22,2-47,SFO,NFL,14,4,1,0,0,4
710,Donnie Abraham,2001,28,3-71,TAM,NFL,15,5,1,0,0,3
711,Richie Anderson,2001,30,6-144,NYJ,NFL,16,15,1,0,0,3
712,William Bartee,2001,24,2-54,KAN,NFL,16,5,1,0,0,3
713,Robert Bean,2001,23,5-133,CIN,NFL,15,4,1,0,0,3
714,Anthony Becht,2001,24,1-27,NYJ,NFL,16,15,1,0,0,3
715,Drew Bennett,2001,23,,TEN,NFL,14,1,1,0,0,3
716,Todd Bouman,2001,29,,MIN,NFL,5,3,1,0,0,3
